id,random ID,ResponseType,TrialNumber,Response,Group,Identifier,Points,prev_response,partner_id,partner_prev_response,partner_response,BC,DecisionType,Content,Size,Structure,Run
5,44675,hashtag,30,cancer,16.0,h50h3,0.0,cancer,15.0,radiation,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
5,44675,hashtag,31,cancer,5.0,h50h3,0.0,cancer,25.0,nucleardisaster,longroadtonormal,C,RS,Hashtag,50,Homogeneous,3
5,44675,hashtag,32,cancer,7.0,h50h3,0.0,cancer,39.0,longroadtonormal,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
5,44675,hashtag,33,cancer,7.0,h50h3,0.0,cancer,23.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
5,44675,hashtag,34,cancer,6.0,h50h3,0.0,cancer,34.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
5,44675,hashtag,35,nucleardisaster,22.0,h50h3,1.0,cancer,7.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
5,44675,hashtag,36,nucleardisaster,24.0,h50h3,0.0,nucleardisaster,,nucleardisaster,nan,C,RP,Hashtag,50,Homogeneous,3
5,44675,hashtag,37,cancer,12.0,h50h3,0.0,nucleardisaster,30.0,,nucleardisaster,C,EC,Hashtag,50,Homogeneous,3
5,44675,hashtag,38,nucleardisaster,21.0,h50h3,1.0,cancer,22.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
5,44675,hashtag,39,nucleardisaster,20.0,h50h3,1.0,nucleardisaster,30.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
5,44675,hashtag,40,nucleardisaster,24.0,h50h3,0.0,nucleardisaster,1.0,nucleardisaster,powerplant,C,RS,Hashtag,50,Homogeneous,3
6,46178,hashtag,1,radiation,2.0,h50h3,0.0,nan,23.0,,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,2,tohoku,7.0,h50h3,0.0,radiation,31.0,nucleardisaster,disaster,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,3,thyroidcancer,24.0,h50h3,0.0,tohoku,13.0,disaster,tsunami,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,4,tsunami,25.0,h50h3,0.0,thyroidcancer,3.0,tsunami,nucleardanger,C,RP,Hashtag,50,Homogeneous,3
6,46178,hashtag,5,nuclearplant,8.0,h50h3,0.0,tsunami,27.0,nucleardanger,radiation,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,6,nucleardisaster,21.0,h50h3,0.0,nuclearplant,41.0,radiation,nuclearfallout,C,EC,Hashtag,50,Homogeneous,3
6,46178,hashtag,7,tsunamidanger,15.0,h50h3,0.0,nucleardisaster,28.0,nuclearfallout,nuclearmeltdown,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,8,nuclearradiation,25.0,h50h3,0.0,tsunamidanger,5.0,nuclearmeltdown,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,9,nucleartsunami,3.0,h50h3,0.0,nuclearradiation,36.0,nucleardisaster,2011,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,10,radiationdisaster,25.0,h50h3,0.0,nucleartsunami,10.0,2011,earthquake,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,11,fukushimaearthquake,6.0,h50h3,0.0,radiationdisaster,40.0,earthquake,thyroid,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,12,thyroidcancer,12.0,h50h3,0.0,fukushimaearthquake,14.0,thyroid,setsuden,C,EC,Hashtag,50,Homogeneous,3
6,46178,hashtag,13,fukushimasetsuden,3.0,h50h3,0.0,thyroidcancer,33.0,setsuden,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,14,nucleartsunami,5.0,h50h3,0.0,fukushimasetsuden,13.0,nucleardisaster,nuclearpowerdiasater,C,EC,Hashtag,50,Homogeneous,3
6,46178,hashtag,15,nuclearearthquake,1.0,h50h3,0.0,nucleartsunami,43.0,nuclearpowerdiasater,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,16,nucleardisaster,18.0,h50h3,0.0,nuclearearthquake,21.0,nucleardisaster,raditioninjapan,C,RP,Hashtag,50,Homogeneous,3
6,46178,hashtag,17,japanradiation,12.0,h50h3,0.0,nucleardisaster,21.0,raditioninjapan,disasterinjapan,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,18,radiationinjapan,2.0,h50h3,0.0,japanradiation,19.0,disasterinjapan,fail,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,19,2011earthquake,2.0,h50h3,0.0,radiationinjapan,25.0,fail,prayforjapan,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,20,prayersforjapan,7.0,h50h3,0.0,2011earthquake,20.0,prayforjapan,japantsunami,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,21,japanearthquake,17.0,h50h3,0.0,prayersforjapan,28.0,japantsunami,disaster,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,22,japandisaster,24.0,h50h3,0.0,japanearthquake,5.0,disaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,23,nuclearfallout,10.0,h50h3,0.0,japandisaster,27.0,nucleardisaster,disaster,C,EC,Hashtag,50,Homogeneous,3
6,46178,hashtag,24,nucleardisaster,24.0,h50h3,1.0,nuclearfallout,15.0,disaster,nucleardisaster,C,EC,Hashtag,50,Homogeneous,3
6,46178,hashtag,25,nuclearjapan,1.0,h50h3,0.0,nucleardisaster,13.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,26,nucleardisaster,15.0,h50h3,0.0,nuclearjapan,12.0,nucleardisaster,healtheffects,C,RP,Hashtag,50,Homogeneous,3
6,46178,hashtag,27,thyroidcancer,8.0,h50h3,0.0,nucleardisaster,22.0,healtheffects,radioactivity,C,EC,Hashtag,50,Homogeneous,3
6,46178,hashtag,28,radiation,16.0,h50h3,0.0,thyroidcancer,48.0,radioactivity,nucleardisaster,C,EC,Hashtag,50,Homogeneous,3
6,46178,hashtag,29,nucleardisaster,20.0,h50h3,1.0,radiation,47.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
6,46178,hashtag,30,nucleardisaster,17.0,h50h3,1.0,nucleardisaster,32.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
6,46178,hashtag,31,nucleardisaster,6.0,h50h3,0.0,nucleardisaster,9.0,nucleardisaster,tsunami,C,RP,Hashtag,50,Homogeneous,3
6,46178,hashtag,32,tsunamijapan,8.0,h50h3,0.0,nucleardisaster,19.0,tsunami,tsunami,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,33,tsunami,8.0,h50h3,0.0,tsunamijapan,45.0,tsunami,recoveryplan,C,RP,Hashtag,50,Homogeneous,3
6,46178,hashtag,34,nucleardisaster,21.0,h50h3,0.0,tsunami,9.0,recoveryplan,fukushimapowerplant,C,EC,Hashtag,50,Homogeneous,3
6,46178,hashtag,35,fukushimadisaster,10.0,h50h3,0.0,nucleardisaster,29.0,fukushimapowerplant,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
6,46178,hashtag,36,nucleardisaster,25.0,h50h3,0.0,fukushimadisaster,8.0,nucleardisaster,postdisasterplan,C,RP,Hashtag,50,Homogeneous,3
6,46178,hashtag,37,nucleardisaster,10.0,h50h3,1.0,nucleardisaster,28.0,postdisasterplan,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
6,46178,hashtag,38,nucleardisaster,22.0,h50h3,1.0,nucleardisaster,15.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
6,46178,hashtag,39,nucleardisaster,1.0,h50h3,1.0,nucleardisaster,32.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
6,46178,hashtag,40,nucleardisaster,9.0,h50h3,1.0,nucleardisaster,25.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,1,nucleardisaster,3.0,h50h3,0.0,nan,34.0,,japanesedisaster,B,BN,Hashtag,50,Homogeneous,3
7,20412,hashtag,2,japanesenucleardisaster,11.0,h50h3,0.0,nucleardisaster,35.0,japanesedisaster,tsunami,B,BN,Hashtag,50,Homogeneous,3
7,20412,hashtag,3,nucleardisaster,7.0,h50h3,0.0,japanesenucleardisaster,28.0,tsunami,nuclearmeltdown,C,EC,Hashtag,50,Homogeneous,3
7,20412,hashtag,4,nucleardisaster,20.0,h50h3,0.0,nucleardisaster,34.0,nuclearmeltdown,naturaldisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,5,nucleardisaster,23.0,h50h3,0.0,nucleardisaster,1.0,naturaldisaster,emergency,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,6,nucleardisaster,23.0,h50h3,0.0,nucleardisaster,46.0,emergency,powerplant,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,7,nucleardisaster,22.0,h50h3,0.0,nucleardisaster,42.0,powerplant,earthquake,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,8,nucleardisaster,22.0,h50h3,0.0,nucleardisaster,48.0,earthquake,japannuclear,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,9,nucleardisaster,1.0,h50h3,0.0,nucleardisaster,4.0,japannuclear,damage,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,10,nucleardisaster,23.0,h50h3,1.0,nucleardisaster,44.0,damage,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,11,nucleardisaster,15.0,h50h3,0.0,nucleardisaster,1.0,nucleardisaster,relieffund,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,12,nucleardisaster,13.0,h50h3,0.0,nucleardisaster,36.0,relieffund,disaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,13,nucleardisaster,20.0,h50h3,0.0,nucleardisaster,14.0,disaster,setsuden,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,14,nucleardisaster,24.0,h50h3,0.0,nucleardisaster,2.0,setsuden,reactor,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,15,nucleardisaster,2.0,h50h3,0.0,nucleardisaster,44.0,reactor,nuclearreactor,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,16,nuclearreactor,19.0,h50h3,0.0,nucleardisaster,15.0,nuclearreactor,earthquake,C,RP,Hashtag,50,Homogeneous,3
7,20412,hashtag,17,nucleardisaster,10.0,h50h3,0.0,nuclearreactor,18.0,earthquake,nucleardisaster9,C,EC,Hashtag,50,Homogeneous,3
7,20412,hashtag,18,nucleardisaster,3.0,h50h3,0.0,nucleardisaster,24.0,nucleardisaster9,radiationexposure,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,19,nucleardisaster,19.0,h50h3,1.0,nucleardisaster,46.0,radiationexposure,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,20,nucleardisaster,8.0,h50h3,0.0,nucleardisaster,8.0,nucleardisaster,aftereffects,C,RP,Hashtag,50,Homogeneous,3
7,20412,hashtag,21,nucleardisaster,23.0,h50h3,0.0,nucleardisaster,38.0,aftereffects,japantsunami,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,22,nucleardisaster,7.0,h50h3,1.0,nucleardisaster,19.0,japantsunami,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,23,nucleardisaster,12.0,h50h3,0.0,nucleardisaster,29.0,nucleardisaster,ocean,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,24,nucleardisaster,13.0,h50h3,0.0,nucleardisaster,32.0,ocean,horrificevent,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,25,nucleardisaster,20.0,h50h3,0.0,nucleardisaster,37.0,horrificevent,stillstruggling,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,26,nucleardisaster,16.0,h50h3,1.0,nucleardisaster,34.0,stillstruggling,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,27,nucleardisaster,24.0,h50h3,1.0,nucleardisaster,13.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
7,20412,hashtag,28,nucleardisaster,21.0,h50h3,0.0,nucleardisaster,9.0,nucleardisaster,tsunami,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,29,nucleardisaster,16.0,h50h3,0.0,nucleardisaster,40.0,tsunami,disaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,30,nucleardisaster,18.0,h50h3,1.0,nucleardisaster,14.0,disaster,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,31,nucleardisaster,7.0,h50h3,1.0,nucleardisaster,22.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,32,nucleardisaster,2.0,h50h3,1.0,nucleardisaster,0.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,33,nucleardisaster,9.0,h50h3,1.0,nucleardisaster,30.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,34,nucleardisaster,22.0,h50h3,0.0,nucleardisaster,8.0,nucleardisaster,powersaving,C,RP,Hashtag,50,Homogeneous,3
7,20412,hashtag,35,nucleardisaster,22.0,h50h3,1.0,nucleardisaster,5.0,powersaving,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,36,nucleardisaster,19.0,h50h3,1.0,nucleardisaster,34.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
7,20412,hashtag,37,nucleardisaster,20.0,h50h3,0.0,nucleardisaster,41.0,nucleardisaster,150footwave,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,38,nucleardisaster,23.0,h50h3,1.0,nucleardisaster,16.0,150footwave,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,39,nucleardisaster,21.0,h50h3,0.0,nucleardisaster,8.0,nucleardisaster,powerplantclosure,C,RS,Hashtag,50,Homogeneous,3
7,20412,hashtag,40,nucleardisaster,18.0,h50h3,1.0,nucleardisaster,39.0,powerplantclosure,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
8,49259,hashtag,1,setsuden,4.0,h50h3,0.0,nan,38.0,,disaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,2,energy,16.0,h50h3,0.0,setsuden,41.0,disaster,nuclearpowerplant,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,3,electricconservation,6.0,h50h3,0.0,energy,27.0,nuclearpowerplant,energy crisis,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,4,conservation,2.0,h50h3,0.0,electricconservation,12.0,energy crisis,nuclearfallout,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,5,reduce,24.0,h50h3,0.0,conservation,3.0,nuclearfallout,nuclearmeltdown,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,6,aftermath,11.0,h50h3,0.0,reduce,23.0,nuclearmeltdown,tsunami,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,7,save,12.0,h50h3,0.0,aftermath,24.0,tsunami,radiation,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,8,damage,24.0,h50h3,0.0,save,4.0,radiation,energyconsumption,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,9,reducing,4.0,h50h3,0.0,damage,27.0,energyconsumption,communityaid,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,10,groupeffort,24.0,h50h3,0.0,reducing,2.0,communityaid,civilians,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,11,mobilized,18.0,h50h3,0.0,groupeffort,5.0,civilians,thyroid,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,12,cancer,14.0,h50h3,0.0,mobilized,34.0,thyroid,earthquake,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,13,save,19.0,h50h3,0.0,cancer,5.0,earthquake,tsunami,C,EC,Hashtag,50,Homogeneous,3
8,49259,hashtag,14,damaged,25.0,h50h3,0.0,save,5.0,tsunami,thyroid,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,15,cancerous,3.0,h50h3,0.0,damaged,37.0,thyroid,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,16,aftermath,20.0,h50h3,0.0,cancerous,18.0,nucleardisaster,nucleardisaster8,C,EC,Hashtag,50,Homogeneous,3
8,49259,hashtag,17,thousands,1.0,h50h3,0.0,aftermath,31.0,nucleardisaster8,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,18,babies,4.0,h50h3,0.0,thousands,38.0,nucleardisaster,evacuate,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,19,community,25.0,h50h3,0.0,babies,22.0,evacuate,radiation,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,20,aftereffects,8.0,h50h3,0.0,community,7.0,radiation,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,21,cancerousinfants,1.0,h50h3,0.0,aftereffects,33.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,22,nucleardisaster,23.0,h50h3,0.0,cancerousinfants,48.0,nucleardisaster,nucleardisaster15,C,RP,Hashtag,50,Homogeneous,3
8,49259,hashtag,23,recovery,25.0,h50h3,0.0,nucleardisaster,5.0,nucleardisaster15,disaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,24,power,2.0,h50h3,0.0,recovery,21.0,disaster,helpforjapan,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,25,grid,21.0,h50h3,0.0,power,38.0,helpforjapan,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,26,disasterrecovery,1.0,h50h3,0.0,grid,38.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,27,nucleardisaster,22.0,h50h3,1.0,disasterrecovery,47.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
8,49259,hashtag,28,after,13.0,h50h3,0.0,nucleardisaster,45.0,nucleardisaster,nuclearrpowerplant,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,29,meltdown,23.0,h50h3,0.0,after,14.0,nuclearrpowerplant,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,30,shutdown,19.0,h50h3,0.0,meltdown,10.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,31,reactorshutdown,8.0,h50h3,0.0,shutdown,37.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,32,recoveryplan,9.0,h50h3,0.0,reactorshutdown,45.0,nucleardisaster,japandisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,33,powershortages,10.0,h50h3,0.0,recoveryplan,17.0,japandisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,34,powersaving,22.0,h50h3,0.0,powershortages,7.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,35,plannedsaving,23.0,h50h3,0.0,powersaving,12.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,36,postdisasterplan,25.0,h50h3,0.0,plannedsaving,6.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,37,coping,14.0,h50h3,0.0,postdisasterplan,32.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,38,nucleardisasterrecovery,14.0,h50h3,0.0,coping,40.0,nucleardisaster,nuclearpowerplant,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,39,powerplantclosure,21.0,h50h3,0.0,nucleardisasterrecovery,7.0,nuclearpowerplant,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
8,49259,hashtag,40,powergriddamaged,13.0,h50h3,0.0,powerplantclosure,29.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,1,setsuden,5.0,h50h3,0.0,nan,14.0,,reactorbreak,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,2,lownrglonglife,23.0,h50h3,0.0,setsuden,16.0,reactorbreak,tsunami,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,3,nuclearpower,22.0,h50h3,0.0,lownrglonglife,3.0,tsunami,nuclearmeltdown,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,4,earthquake,13.0,h50h3,0.0,nuclearpower,24.0,nuclearmeltdown,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,5,energyshortage,25.0,h50h3,0.0,earthquake,13.0,nucleardisaster,nuclearaccident,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,6,radioactiveisotopes,25.0,h50h3,0.0,energyshortage,49.0,nuclearaccident,disasterrelief,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,7,disaster,21.0,h50h3,0.0,radioactiveisotopes,41.0,disasterrelief,japanearthquake,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,8,reducepower,19.0,h50h3,0.0,disaster,40.0,japanearthquake,nuclear power,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,9,lowenergy,5.0,h50h3,0.0,reducepower,33.0,nuclear power,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,10,stopnuclear,5.0,h50h3,0.0,lowenergy,15.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,11,nukes,19.0,h50h3,0.0,stopnuclear,11.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,12,nucleardisaster,15.0,h50h3,0.0,nukes,22.0,nucleardisaster,nucleardisasterjapan,C,RP,Hashtag,50,Homogeneous,3
9,98649,hashtag,13,nucleardisasterfukushima,18.0,h50h3,0.0,nucleardisaster,3.0,nucleardisasterjapan,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,14,nucleardisasterjapan,1.0,h50h3,0.0,nucleardisasterfukushima,18.0,nucleardisaster,nucleardisaster6,C,EC,Hashtag,50,Homogeneous,3
9,98649,hashtag,15,tsunami,4.0,h50h3,0.0,nucleardisasterjapan,49.0,nucleardisaster6,savejapan,C,EC,Hashtag,50,Homogeneous,3
9,98649,hashtag,16,savefukushima,21.0,h50h3,0.0,tsunami,24.0,savejapan,2011disaster,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,17,nucleardisaster,2.0,h50h3,0.0,savefukushima,19.0,2011disaster,failure,C,EC,Hashtag,50,Homogeneous,3
9,98649,hashtag,18,reactor,5.0,h50h3,0.0,nucleardisaster,14.0,failure,setsuden,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,19,setsudenfukushima,21.0,h50h3,0.0,reactor,49.0,setsuden,oceanpollution,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,20,nuclearradiation,9.0,h50h3,0.0,setsudenfukushima,15.0,oceanpollution,naturaldisaster,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,21,savefukushima,2.0,h50h3,0.0,nuclearradiation,27.0,naturaldisaster,thyroidcancer,C,EC,Hashtag,50,Homogeneous,3
9,98649,hashtag,22,stopthyroidcancer,4.0,h50h3,0.0,savefukushima,16.0,thyroidcancer,nuclear,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,23,nucleardisaster,18.0,h50h3,0.0,stopthyroidcancer,37.0,nuclear,powerplant,C,EC,Hashtag,50,Homogeneous,3
9,98649,hashtag,24,nuclearpowerplant,25.0,h50h3,0.0,nucleardisaster,19.0,powerplant,radiation,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,25,slowpower,22.0,h50h3,0.0,nuclearpowerplant,39.0,radiation,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,26,tsunami,17.0,h50h3,0.0,slowpower,33.0,nucleardisaster,nucleardisaster,C,EC,Hashtag,50,Homogeneous,3
9,98649,hashtag,27,nucleardisaster,25.0,h50h3,1.0,tsunami,14.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
9,98649,hashtag,28,tsunami,21.0,h50h3,0.0,nucleardisaster,7.0,nucleardisaster,nucleardisaster,C,EC,Hashtag,50,Homogeneous,3
9,98649,hashtag,29,nucleardisaster,22.0,h50h3,0.0,tsunami,2.0,nucleardisaster,evacuation,C,RP,Hashtag,50,Homogeneous,3
9,98649,hashtag,30,nucleardisaster,20.0,h50h3,0.0,nucleardisaster,31.0,evacuation,energy,C,RS,Hashtag,50,Homogeneous,3
9,98649,hashtag,31,tsunami,6.0,h50h3,0.0,nucleardisaster,6.0,energy,nucleardisaster,C,EC,Hashtag,50,Homogeneous,3
9,98649,hashtag,32,tsunami,10.0,h50h3,0.0,tsunami,24.0,nucleardisaster,asiandisasters,C,RS,Hashtag,50,Homogeneous,3
9,98649,hashtag,33,japandisaster,11.0,h50h3,0.0,tsunami,33.0,asiandisasters,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,34,fukushimapowerplant,21.0,h50h3,0.0,japandisaster,6.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,50,Homogeneous,3
9,98649,hashtag,35,nucleardisaster,24.0,h50h3,1.0,fukushimapowerplant,16.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
9,98649,hashtag,36,nucleardisaster,23.0,h50h3,1.0,nucleardisaster,43.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
9,98649,hashtag,37,nucleardisaster,25.0,h50h3,1.0,nucleardisaster,17.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
9,98649,hashtag,38,nucleardisaster,12.0,h50h3,1.0,nucleardisaster,36.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
9,98649,hashtag,39,nucleardisaster,3.0,h50h3,1.0,nucleardisaster,34.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
9,98649,hashtag,40,nucleardisaster,23.0,h50h3,1.0,nucleardisaster,0.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,50,Homogeneous,3
10,10561,hashtag,1,environmentaldisaster,6.0,h50h3,0.0,nan,12.0,,collectivecourage,B,BN,Hashtag,50,Homogeneous,3
10,10561,hashtag,2,collectivecourage,24.0,h50h3,0.0,environmentaldisaster,23.0,collectivecourage,nucleardisaster,C,RP,Hashtag,50,Homogeneous,3
10,10561,hashtag,3,collectivecourage,25.0,h50h3,0.0,collectivecourage,19.0,nucleardisaster,tsunami,C,RS,Hashtag,50,Homogeneous,3
10,10561,hashtag,4,collectivecourage,18.0,h50h3,0.0,collectivecourage,31.0,tsunami,earthquake,C,RS,Hashtag,50,Homogeneous,3
10,10561,hashtag,5,wind,14.0,h50h3,0.0,collectivecourage,35.0,earthquake,130ftwaves,B,BN,Hashtag,50,Homogeneous,3
10,10561,hashtag,6,cometogether,3.0,h50h3,0.0,wind,15.0,130ftwaves,nuclearpowerplant,B,BN,Hashtag,50,Homogeneous,3
